#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        6790     1.59678     1.59644 8.42909e-06
        6791     1.59679     1.59644 8.42801e-06
        6792      1.5968     1.59644 8.42694e-06
        6793     1.59682     1.59644 8.42588e-06
        6794     1.59683     1.59644 8.42483e-06
        6795     1.59683     1.59644 8.42379e-06
        6796     1.59684     1.59644 8.42275e-06
        6797     1.59684     1.59644 8.42172e-06
        6798     1.59684     1.59644 8.42068e-06
        6799     1.59684     1.59644 8.41965e-06
        6800     1.59684     1.59644 8.41861e-06
        6801     1.59683     1.59644 8.41757e-06
        6802     1.59683     1.59644 8.41653e-06
        6803     1.59682     1.59644 8.41548e-06
        6804     1.59682     1.59644 8.41443e-06
        6805     1.59681     1.59644 8.41337e-06
        6806      1.5968     1.59644  8.4123e-06
        6807     1.59679     1.59644 8.41122e-06
        6808     1.59678     1.59644 8.41014e-06
        6809     1.59677     1.59644 8.40904e-06
        6810     1.59677     1.59644 8.40795e-06
        6811     1.59676     1.59644 8.40684e-06
        6812     1.59675     1.59644 8.40573e-06
        6813     1.59673     1.59644  8.4046e-06
        6814     1.59672     1.59644 8.40347e-06
        6815      1.5967     1.59644 8.40232e-06
        6816     1.59669     1.59644 8.40117e-06
        6817     1.59667     1.59644 8.40001e-06
        6818     1.59666     1.59644 8.39884e-06
        6819     1.59664     1.59644 8.39766e-06
        6820     1.59663     1.59644 8.39647e-06
        6821     1.59662     1.59644 8.39528e-06
        6822      1.5966     1.59644 8.39408e-06
        6823     1.59659     1.59644 8.39288e-06
        6824     1.59658     1.59644 8.39168e-06
        6825     1.59656     1.59644 8.39046e-06
        6826     1.59654     1.59644 8.38925e-06
        6827     1.59652     1.59644 8.38803e-06
        6828     1.59651     1.59644 8.38681e-06
        6829      1.5965     1.59644 8.38558e-06
        6830     1.59648     1.59644 8.38436e-06
        6831     1.59647     1.59644 8.38313e-06
        6832     1.59646     1.59644  8.3819e-06
        6833     1.59644     1.59644 8.38068e-06
        6834     1.59643     1.59644 8.37945e-06
        6835     1.59641     1.59644 8.37822e-06
        6836      1.5964     1.59644   8.377e-06
        6837     1.59639     1.59644 8.37578e-06
        6838     1.59638     1.59644 8.37456e-06
        6839     1.59636     1.59644 8.37334e-06
        6840     1.59635     1.59644 8.37213e-06
        6841     1.59634     1.59644 8.37092e-06
        6842     1.59633     1.59644 8.36971e-06
        6843     1.59632     1.59644 8.36851e-06
        6844     1.59631     1.59644 8.36731e-06
        6845      1.5963     1.59644 8.36611e-06
        6846     1.59629     1.59644 8.36491e-06
        6847     1.59628     1.59644 8.36372e-06
        6848     1.59627     1.59644 8.36254e-06
        6849     1.59627     1.59644 8.36136e-06
        6850     1.59626     1.59644 8.36018e-06
        6851     1.59626     1.59644   8.359e-06
        6852     1.59626     1.59644 8.35782e-06
        6853     1.59626     1.59644 8.35665e-06
        6854     1.59625     1.59644 8.35547e-06
        6855     1.59625     1.59644  8.3543e-06
        6856     1.59624     1.59644 8.35313e-06
        6857     1.59624     1.59644 8.35196e-06
        6858     1.59624     1.59644  8.3508e-06
        6859     1.59623     1.59644 8.34964e-06
        6860     1.59623     1.59644 8.34847e-06
        6861     1.59623     1.59644 8.34731e-06
        6862     1.59623     1.59644 8.34615e-06
        6863     1.59623     1.59644   8.345e-06
        6864     1.59622     1.59644 8.34384e-06
        6865     1.59622     1.59644 8.34268e-06
        6866     1.59622     1.59644 8.34153e-06
        6867     1.59622     1.59644 8.34038e-06
        6868     1.59621     1.59644 8.33923e-06
        6869     1.59622     1.59644 8.33808e-06
        6870     1.59622     1.59644 8.33693e-06
        6871     1.59622     1.59644 8.33578e-06
        6872     1.59622     1.59644 8.33463e-06
        6873     1.59622     1.59644 8.33347e-06
        6874     1.59622     1.59644 8.33232e-06
        6875     1.59623     1.59644 8.33117e-06
        6876     1.59622     1.59644 8.33001e-06
        6877     1.59623     1.59644 8.32886e-06
        6878     1.59623     1.59644 8.32771e-06
        6879     1.59623     1.59644 8.32655e-06
        6880     1.59624     1.59644 8.32539e-06
        6881     1.59624     1.59644 8.32423e-06
        6882     1.59624     1.59644 8.32307e-06
        6883     1.59625     1.59644 8.32191e-06
        6884     1.59625     1.59644 8.32075e-06
        6885     1.59625     1.59644 8.31958e-06
        6886     1.59625     1.59644 8.31842e-06
        6887     1.59626     1.59644 8.31725e-06
        6888     1.59626     1.59644 8.31608e-06
        6889     1.59626     1.59644 8.31492e-06
        6890     1.59626     1.59644 8.31375e-06
        6891     1.59626     1.59644 8.31258e-06
        6892     1.59627     1.59644 8.31141e-06
        6893     1.59627     1.59644 8.31024e-06
        6894     1.59627     1.59644 8.30907e-06
        6895     1.59627     1.59644  8.3079e-06
        6896     1.59627     1.59644 8.30673e-06
        6897     1.59628     1.59644 8.30556e-06
        6898     1.59628     1.59644 8.30439e-06
        6899     1.59628     1.59644 8.30322e-06
        6900     1.59629     1.59644 8.30204e-06
        6901     1.59629     1.59644 8.30087e-06
        6902     1.59629     1.59644 8.29969e-06
        6903      1.5963     1.59644 8.29851e-06
        6904      1.5963     1.59644 8.29734e-06
        6905      1.5963     1.59644 8.29616e-06
        6906      1.5963     1.59644 8.29498e-06
        6907     1.59631     1.59644  8.2938e-06
        6908     1.59631     1.59644 8.29262e-06
        6909     1.59631     1.59644 8.29144e-06
        6910     1.59632     1.59644 8.29026e-06
        6911     1.59633     1.59644 8.28908e-06
        6912     1.59633     1.59644 8.28789e-06
        6913     1.59633     1.59644 8.28671e-06
        6914     1.59634     1.59644 8.28552e-06
        6915     1.59634     1.59644 8.28434e-06
        6916     1.59635     1.59644 8.28315e-06
        6917     1.59635     1.59644 8.28196e-06
        6918     1.59636     1.59644 8.28077e-06
        6919     1.59636     1.59644 8.27958e-06
        6920     1.59637     1.59644 8.27839e-06
        6921     1.59638     1.59644  8.2772e-06
        6922     1.59639     1.59644 8.27601e-06
        6923      1.5964     1.59644 8.27482e-06
        6924     1.59641     1.59644 8.27362e-06
        6925     1.59641     1.59644 8.27243e-06
        6926     1.59642     1.59644 8.27123e-06
        6927     1.59643     1.59644 8.27004e-06
        6928     1.59644     1.59644 8.26885e-06
        6929     1.59645     1.59644 8.26765e-06
        6930     1.59647     1.59644 8.26646e-06
        6931     1.59648     1.59644 8.26527e-06
        6932     1.59648     1.59644 8.26408e-06
        6933     1.59649     1.59644 8.26289e-06
        6934     1.59651     1.59644 8.26171e-06
        6935     1.59652     1.59644 8.26052e-06
        6936     1.59654     1.59644 8.25935e-06
        6937     1.59655     1.59644 8.25817e-06
        6938     1.59657     1.59644   8.257e-06
        6939     1.59659     1.59644 8.25584e-06
        6940     1.59661     1.59644 8.25469e-06
        6941     1.59663     1.59644 8.25354e-06
        6942     1.59665     1.59644 8.25241e-06
        6943     1.59666     1.59644 8.25128e-06
        6944     1.59668     1.59644 8.25017e-06
        6945      1.5967     1.59644 8.24906e-06
        6946     1.59672     1.59644 8.24797e-06
        6947     1.59675     1.59644 8.24691e-06
        6948     1.59677     1.59644 8.24585e-06
        6949     1.59679     1.59644 8.24482e-06
        6950     1.59681     1.59644 8.24381e-06
        6951     1.59684     1.59644 8.24282e-06
        6952     1.59687     1.59644 8.24187e-06
        6953     1.59689     1.59644 8.24093e-06
        6954     1.59692     1.59644 8.24003e-06
        6955     1.59694     1.59644 8.23916e-06
        6956     1.59696     1.59644 8.23831e-06
        6957     1.59698     1.59644 8.23749e-06
        6958     1.59699     1.59644 8.23668e-06
        6959     1.59701     1.59644  8.2359e-06
        6960     1.59703     1.59644 8.23515e-06
        6961     1.59704     1.59644 8.23442e-06
        6962     1.59706     1.59644 8.23372e-06
        6963     1.59707     1.59644 8.23304e-06
        6964     1.59708     1.59644 8.23237e-06
        6965      1.5971     1.59644 8.23173e-06
        6966      1.5971     1.59644  8.2311e-06
        6967     1.59711     1.59644 8.23048e-06
        6968     1.59712     1.59644 8.22988e-06
        6969     1.59712     1.59644 8.22928e-06
        6970     1.59712     1.59644 8.22867e-06
        6971     1.59712     1.59644 8.22806e-06
        6972     1.59711     1.59644 8.22744e-06
        6973     1.59711     1.59644 8.22682e-06
        6974     1.59709     1.59644 8.22617e-06
        6975     1.59708     1.59644  8.2255e-06
        6976     1.59706     1.59644  8.2248e-06
        6977     1.59704     1.59644 8.22406e-06
        6978     1.59701     1.59644 8.22329e-06
        6979     1.59698     1.59644 8.22248e-06
        6980     1.59695     1.59644 8.22162e-06
        6981     1.59691     1.59644 8.22071e-06
        6982     1.59687     1.59644 8.21977e-06
        6983     1.59683     1.59644 8.21878e-06
        6984     1.59678     1.59644 8.21774e-06
        6985     1.59674     1.59644 8.21668e-06
        6986     1.59669     1.59644 8.21558e-06
        6987     1.59663     1.59644 8.21444e-06
        6988     1.59658     1.59644 8.21329e-06
        6989     1.59652     1.59644 8.21212e-06
        6990     1.59646     1.59644 8.21095e-06
        6991     1.59641     1.59644 8.20978e-06
        6992     1.59635     1.59644 8.20861e-06
        6993     1.59629     1.59644 8.20747e-06
        6994     1.59623     1.59644 8.20635e-06
        6995     1.59617     1.59644 8.20527e-06
        6996     1.59611     1.59644 8.20423e-06
        6997     1.59606     1.59644 8.20324e-06
        6998       1.596     1.59644 8.20232e-06
        6999     1.59595     1.59644 8.20145e-06
        7000     1.59589     1.59644 8.20066e-06
        7001     1.59584     1.59644 8.19994e-06
        7002     1.59579     1.59644 8.19929e-06
        7003     1.59575     1.59644 8.19873e-06
        7004      1.5957     1.59644 8.19824e-06
        7005     1.59566     1.59644 8.19782e-06
        7006     1.59562     1.59644 8.19748e-06
        7007     1.59559     1.59644 8.19722e-06
        7008     1.59556     1.59644 8.19702e-06
        7009     1.59553     1.59644 8.19689e-06
        7010      1.5955     1.59644 8.19683e-06
        7011     1.59547     1.59644 8.19683e-06
        7012     1.59545     1.59644 8.19688e-06
        7013     1.59542     1.59644   8.197e-06
        7014     1.59541     1.59644 8.19715e-06
        7015     1.59539     1.59644 8.19735e-06
        7016     1.59538     1.59644 8.19757e-06
        7017     1.59537     1.59644 8.19781e-06
        7018     1.59537     1.59644 8.19807e-06
        7019     1.59537     1.59644 8.19832e-06
        7020     1.59537     1.59644 8.19858e-06
        7021     1.59537     1.59644 8.19883e-06
        7022     1.59537     1.59644 8.19907e-06
        7023     1.59538     1.59644 8.19928e-06
        7024      1.5954     1.59644 8.19946e-06
        7025     1.59541     1.59644 8.19961e-06
        7026     1.59542     1.59644 8.19971e-06
        7027     1.59544     1.59644 8.19977e-06
        7028     1.59546     1.59644 8.19978e-06
        7029     1.59549     1.59644 8.19973e-06
        7030     1.59551     1.59644 8.19963e-06
        7031     1.59554     1.59644 8.19946e-06
        7032     1.59557     1.59644 8.19922e-06
        7033      1.5956     1.59644 8.19892e-06
        7034     1.59564     1.59644 8.19854e-06
        7035     1.59569     1.59644 8.19807e-06
        7036     1.59573     1.59644 8.19753e-06
        7037     1.59577     1.59644 8.19691e-06
        7038     1.59582     1.59644 8.19622e-06
        7039     1.59587     1.59644 8.19545e-06
        7040     1.59593     1.59644 8.19461e-06
        7041     1.59599     1.59644 8.19369e-06
        7042     1.59605     1.59644 8.19271e-06
        7043     1.59612     1.59644 8.19167e-06
        7044     1.59619     1.59644 8.19058e-06
        7045     1.59627     1.59644 8.18945e-06
        7046     1.59636     1.59644 8.18829e-06
        7047     1.59644     1.59644 8.18713e-06
        7048     1.59654     1.59644 8.18598e-06
        7049     1.59664     1.59644 8.18487e-06
        7050     1.59676     1.59644 8.18384e-06
        7051     1.59687     1.59644  8.1829e-06
        7052     1.59699     1.59644 8.18212e-06
        7053     1.59712     1.59644 8.18153e-06
        7054     1.59726     1.59644  8.1812e-06
        7055      1.5974     1.59644 8.18118e-06
        7056     1.59756     1.59644 8.18156e-06
        7057     1.59772     1.59644 8.18242e-06
        7058     1.59789     1.59644 8.18383e-06
        7059     1.59806     1.59644  8.1859e-06
        7060     1.59824     1.59644  8.1887e-06
        7061     1.59841     1.59644 8.19229e-06
        7062     1.59859     1.59644 8.19679e-06
        7063     1.59877     1.59644 8.20227e-06
        7064     1.59895     1.59644  8.2088e-06
        7065     1.59912     1.59644 8.21641e-06
        7066     1.59928     1.59644 8.22508e-06
        7067     1.59943     1.59644 8.23477e-06
        7068     1.59956     1.59644 8.24542e-06
        7069     1.59967     1.59644 8.25687e-06
        7070     1.59975     1.59644 8.26892e-06
        7071     1.59979     1.59644 8.28133e-06
        7072      1.5998     1.59644 8.29379e-06
        7073     1.59977     1.59644 8.30594e-06
