#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
       13088     2.08334     2.00498  0.00042311
       13089     2.08317     2.00498  0.00042312
       13090     2.08298     2.00499  0.00042313
       13091     2.08278     2.00499 0.000423139
       13092     2.08257       2.005 0.000423149
       13093     2.08236     2.00501 0.000423157
       13094     2.08212     2.00501 0.000423166
       13095     2.08188     2.00502 0.000423175
       13096     2.08163     2.00502 0.000423183
       13097     2.08137     2.00503  0.00042319
       13098     2.08109     2.00504 0.000423198
       13099     2.08081     2.00504 0.000423205
       13100     2.08051     2.00505 0.000423212
       13101      2.0802     2.00505 0.000423219
       13102     2.07989     2.00506 0.000423225
       13103     2.07956     2.00506 0.000423231
       13104     2.07923     2.00507 0.000423236
       13105     2.07888     2.00508 0.000423242
       13106     2.07853     2.00508 0.000423246
       13107     2.07817     2.00509 0.000423251
       13108      2.0778     2.00509 0.000423255
       13109     2.07742      2.0051 0.000423259
       13110     2.07704      2.0051 0.000423262
       13111     2.07665     2.00511 0.000423265
       13112     2.07626     2.00511 0.000423267
       13113     2.07586     2.00512 0.000423269
       13114     2.07546     2.00512 0.000423271
       13115     2.07506     2.00513 0.000423272
       13116     2.07465     2.00514 0.000423273
       13117     2.07424     2.00514 0.000423274
       13118     2.07383     2.00515 0.000423274
       13119     2.07342     2.00515 0.000423274
       13120     2.07301     2.00516 0.000423273
       13121      2.0726     2.00516 0.000423272
       13122      2.0722     2.00517 0.000423271
       13123     2.07179     2.00517 0.000423269
       13124     2.07138     2.00518 0.000423267
       13125     2.07098     2.00518 0.000423264
       13126     2.07058     2.00519 0.000423261
       13127     2.07018     2.00519 0.000423258
       13128     2.06978      2.0052 0.000423254
       13129     2.06938      2.0052  0.00042325
       13130     2.06899     2.00521 0.000423246
       13131     2.06859     2.00521 0.000423241
       13132      2.0682     2.00522 0.000423236
       13133     2.06781     2.00522 0.000423231
       13134     2.06742     2.00523 0.000423225
       13135     2.06703     2.00523 0.000423219
       13136     2.06664     2.00523 0.000423212
       13137     2.06626     2.00524 0.000423206
       13138     2.06587     2.00524 0.000423199
       13139     2.06549     2.00525 0.000423191
       13140      2.0651     2.00525 0.000423184
       13141     2.06472     2.00526 0.000423176
       13142     2.06434     2.00526 0.000423167
       13143     2.06396     2.00527 0.000423159
       13144     2.06359     2.00527  0.00042315
       13145     2.06322     2.00528  0.00042314
       13146     2.06286     2.00528 0.000423131
       13147     2.06251     2.00528 0.000423121
       13148     2.06216     2.00529 0.000423111
       13149     2.06183     2.00529 0.000423101
       13150     2.06151      2.0053  0.00042309
       13151     2.06121      2.0053 0.000423079
       13152     2.06093     2.00531 0.000423068
       13153     2.06067     2.00531 0.000423057
       13154     2.06043     2.00531 0.000423046
       13155     2.06022     2.00532 0.000423034
       13156     2.06004     2.00532 0.000423022
       13157     2.05989     2.00533 0.000423011
       13158     2.05977     2.00533 0.000422999
       13159     2.05969     2.00533 0.000422987
       13160     2.05965     2.00534 0.000422975
       13161     2.05965     2.00534 0.000422963
       13162     2.05969     2.00535 0.000422951
       13163     2.05977     2.00535 0.000422939
       13164     2.05989     2.00536 0.000422927
       13165     2.06006     2.00536 0.000422915
       13166     2.06027     2.00536 0.000422904
       13167     2.06051     2.00537 0.000422892
       13168      2.0608     2.00537 0.000422881
       13169     2.06112     2.00538  0.00042287
       13170     2.06148     2.00538  0.00042286
       13171     2.06187     2.00539 0.000422849
       13172     2.06229     2.00539 0.000422839
       13173     2.06273     2.00539 0.000422829
       13174     2.06319      2.0054  0.00042282
       13175     2.06367      2.0054 0.000422811
       13176     2.06416     2.00541 0.000422803
       13177     2.06465     2.00541 0.000422794
       13178     2.06515     2.00542 0.000422787
       13179     2.06565     2.00542 0.000422779
       13180     2.06613     2.00543 0.000422772
       13181     2.06661     2.00543 0.000422766
       13182     2.06707     2.00543 0.000422759
       13183     2.06751     2.00544 0.000422754
       13184     2.06793     2.00544 0.000422748
       13185     2.06832     2.00545 0.000422743
       13186     2.06868     2.00545 0.000422738
       13187     2.06901     2.00546 0.000422734
       13188      2.0693     2.00546 0.000422729
       13189     2.06956     2.00547 0.000422725
       13190     2.06979     2.00547 0.000422721
       13191     2.06998     2.00548 0.000422717
       13192     2.07013     2.00548 0.000422714
       13193     2.07025     2.00549  0.00042271
       13194     2.07034     2.00549 0.000422707
       13195      2.0704      2.0055 0.000422703
       13196     2.07043      2.0055   0.0004227
       13197     2.07044     2.00551 0.000422697
       13198     2.07043     2.00551 0.000422693
       13199      2.0704     2.00552  0.00042269
       13200     2.07037     2.00552 0.000422686
       13201     2.07033     2.00553 0.000422683
       13202      2.0703     2.00553 0.000422679
       13203     2.07027     2.00554 0.000422676
       13204     2.07026     2.00554 0.000422672
       13205     2.07026     2.00555 0.000422668
       13206     2.07029     2.00555 0.000422665
       13207     2.07036     2.00556 0.000422661
       13208     2.07045     2.00556 0.000422658
       13209     2.07059     2.00557 0.000422655
       13210     2.07077     2.00557 0.000422651
       13211     2.07101     2.00558 0.000422648
       13212     2.07129     2.00558 0.000422646
       13213     2.07164     2.00559 0.000422643
       13214     2.07203     2.00559 0.000422641
       13215     2.07249      2.0056  0.00042264
       13216     2.07301      2.0056 0.000422638
       13217     2.07358     2.00561 0.000422638
       13218     2.07421     2.00561 0.000422638
       13219      2.0749     2.00562 0.000422638
       13220     2.07564     2.00562 0.000422639
       13221     2.07643     2.00563 0.000422641
       13222     2.07727     2.00563 0.000422644
       13223     2.07815     2.00564 0.000422648
       13224     2.07906     2.00564 0.000422652
       13225     2.08001     2.00565 0.000422658
       13226     2.08098     2.00566 0.000422664
       13227     2.08198     2.00566 0.000422671
       13228     2.08299     2.00567  0.00042268
       13229     2.08401     2.00567 0.000422689
       13230     2.08504     2.00568   0.0004227
       13231     2.08607     2.00568 0.000422712
       13232     2.08709     2.00569 0.000422725
       13233     2.08811      2.0057 0.000422739
       13234     2.08911      2.0057 0.000422754
       13235     2.09009     2.00571  0.00042277
       13236     2.09105     2.00572 0.000422787
       13237     2.09198     2.00572 0.000422805
       13238     2.09289     2.00573 0.000422825
       13239     2.09377     2.00574 0.000422845
       13240     2.09461     2.00574 0.000422866
       13241     2.09541     2.00575 0.000422889
       13242     2.09618     2.00576 0.000422912
       13243     2.09691     2.00576 0.000422936
       13244      2.0976     2.00577 0.000422961
       13245     2.09825     2.00578 0.000422986
       13246     2.09886     2.00578 0.000423013
       13247     2.09943     2.00579  0.00042304
       13248     2.09996      2.0058 0.000423068
       13249     2.10044     2.00581 0.000423096
       13250     2.10089     2.00581 0.000423125
       13251      2.1013     2.00582 0.000423155
       13252     2.10167     2.00583 0.000423184
       13253       2.102     2.00583 0.000423215
       13254     2.10229     2.00584 0.000423245
       13255     2.10255     2.00585 0.000423276
       13256     2.10277     2.00586 0.000423307
       13257     2.10296     2.00586 0.000423339
       13258     2.10312     2.00587 0.000423371
       13259     2.10325     2.00588 0.000423402
       13260     2.10334     2.00589 0.000423434
       13261      2.1034     2.00589 0.000423466
       13262     2.10344      2.0059 0.000423498
       13263     2.10345     2.00591  0.00042353
       13264     2.10343     2.00592 0.000423562
       13265     2.10338     2.00592 0.000423594
       13266     2.10331     2.00593 0.000423625
       13267     2.10321     2.00594 0.000423657
       13268     2.10309     2.00594 0.000423688
       13269     2.10295     2.00595 0.000423719
       13270     2.10277     2.00596  0.00042375
       13271     2.10258     2.00597 0.000423781
       13272     2.10236     2.00597 0.000423811
       13273     2.10211     2.00598 0.000423841
       13274     2.10183     2.00599 0.000423871
       13275     2.10153       2.006   0.0004239
       13276      2.1012       2.006 0.000423929
       13277     2.10084     2.00601 0.000423957
       13278     2.10044     2.00602 0.000423984
       13279     2.10001     2.00602 0.000424012
       13280     2.09954     2.00603 0.000424038
       13281     2.09903     2.00604 0.000424064
       13282     2.09847     2.00604 0.000424089
       13283     2.09787     2.00605 0.000424114
       13284     2.09721     2.00606 0.000424137
       13285     2.09649     2.00607  0.00042416
       13286     2.09571     2.00607 0.000424182
       13287     2.09487     2.00608 0.000424202
       13288     2.09394     2.00609 0.000424222
       13289     2.09294     2.00609  0.00042424
       13290     2.09184      2.0061 0.000424258
       13291     2.09065      2.0061 0.000424273
       13292     2.08935     2.00611 0.000424288
       13293     2.08794     2.00612   0.0004243
       13294     2.08641     2.00612 0.000424311
       13295     2.08474     2.00613 0.000424321
       13296     2.08293     2.00613 0.000424328
       13297     2.08098     2.00614 0.000424334
       13298     2.07887     2.00615 0.000424337
       13299     2.07659     2.00615 0.000424338
       13300     2.07413     2.00616 0.000424337
       13301      2.0715     2.00616 0.000424333
       13302     2.06868     2.00617 0.000424328
       13303     2.06568     2.00617 0.000424319
       13304     2.06249     2.00617 0.000424308
       13305     2.05912     2.00618 0.000424295
       13306     2.05556     2.00618  0.00042428
       13307     2.05184     2.00619 0.000424262
       13308     2.04797     2.00619 0.000424241
